9 %2s %4d %2d %14.2lf %14.2lf %14.2lf %-20s %-20s %-2s
SE;2024;04;7872677.19;1909443.55;6824724.11;FPM;FUNDEB;
SE;2024;04;15961.87;7448.92;1671.91;IPI-EXP;FUNDEB;
SE;2024;04;1707.14;1110.7;997.19;ITR;FUNDEB;
SE;2024;04;3569786.52;3143020.52;1992664.17;IPVA;FUNDEB;
SE;2024;04;66412.01;21151.56;63493.5;ITCMD;FUNDEB;
SE;2024;04;9981411.53;16610611.8;4389933.25;ICMS;FUNDEB;
SE;2024;04;19830145.32;4868036.56;16852867.83;FPE;FUNDEB;
SE;2024;04;0;5530289.21;0;ANP;Royalties;
SE;2024;04;0;0;2833614.27;FEP;Royalties;
SE;2024;04;0;0;180245.98;CFEM;Royalties;
SE;2024;04;417569.52;0;0;CFH;Royalties;
SE;2024;04;0;0;313112.5;LC 176/2020 (ADO25);LC 176/2020 (ADO25);
SP;2024;04;27159990.75;0;0;CIDE/Combustível;CIDE-Combustíveis;
SP;2024;04;2132.03;756.78;4640.7;IOF Ouro;IOF-Ouro;
SP;2024;04;55647119.53;13294323.6;49409299.32;FPE;FPE;
SP;2024;04;57621175.33;26889924.21;6035500.32;IPI-EXP;IPI-Exp;
SP;2024;04;84392939.84;20468711.77;73159169.91;FPM;FUNDEB;
SP;2024;04;6481454.63;3024683.58;678896.56;IPI-EXP;FUNDEB;
SP;2024;04;1316448.88;92440.99;102345.49;ITR;FUNDEB;
SP;2024;04;81268803.11;59686745.76;150372661.33;IPVA;FUNDEB;
SP;2024;04;16700655.81;6388125.33;17706528.51;ITCMD;FUNDEB;
SP;2024;04;615513943.32;188856185.1;1021794831.76;ICMS;FUNDEB;
SP;2024;04;6259405.2;1495397.37;5557750.84;FPE;FUNDEB;
SP;2024;04;0;55900064.07;2186859.71;ANP;Royalties;
SP;2024;04;0;0;904516.49;FEP;Royalties;
SP;2024;04;0;0;1241690.49;CFEM;Royalties;
SP;2024;04;4730699.3;0;0;CFH;Royalties;
SP;2024;04;0;944783.47;0;ITA;Royalties;
SP;2024;04;0;0;38927250;LC 176/2020 (ADO25);LC 176/2020 (ADO25);
TO;2024;04;3387641.5;0;0;CIDE/Combustível;CIDE-Combustíveis;
TO;2024;04;0;0;5.83;IOF Ouro;IOF-Ouro;
TO;2024;04;216228401.31;54463763.14;175773787.05;FPE;FPE;
TO;2024;04;669146.08;312268.67;70089.36;IPI-EXP;IPI-Exp;
TO;2024;04;8056570.04;1954044.57;6984138.76;FPM;FUNDEB;
TO;2024;04;68870.98;32139.82;7213.84;IPI-EXP;FUNDEB;
TO;2024;04;50031.84;29023.48;45555.78;ITR;FUNDEB;
TO;2024;04;802836.24;315905.82;1023431.12;IPVA;FUNDEB;
TO;2024;04;142628.9;73796.13;246943.28;ITCMD;FUNDEB;
TO;2024;04;8906296.51;28594739.75;7260830.73;ICMS;FUNDEB;
TO;2024;04;22255039.47;5605615.13;18091298.53;FPE;FUNDEB;
TO;2024;04;0;0;2119430.01;FEP;Royalties;
TO;2024;04;0;0;258357.7;CFEM;Royalties;
TO;2024;04;1396952.83;0;0;CFH;Royalties;
TO;2024;04;0;0;4166725.41;LC 176/2020 (ADO25);LC 176/2020 (ADO25);
TO;2024;04;0;0;144472.47;COUN VAAR;FUNDEB;
